date,Open,High,Low,Close,Volume,RSI,MACD,ATR,BB_upper,BB_lower,Momentum
2024-08-10,-1.4382812534129206,-1.483088000543885,-1.395663855166554,-1.440176693364334,-0.9627731706480843,-0.24781358098481993,-0.8187039741043016,0.29756245771362144,-1.1057243738124953,-1.4176647000617788,-0.8178231753231606
2024-08-11,-1.43411364335679,-1.4614422753533507,-1.512471797468134,-1.5713328963791109,-0.6981907965050217,-0.6609493667927582,-0.8541895458837268,0.4640654924605261,-1.1357638690338383,-1.4403158488916818,-1.3068918304915147
2024-08-12,-1.5655783237575438,-1.5287777472552937,-1.5521087533391555,-1.5336143658207582,0.18998009637528493,-0.5358423423148372,-0.854491795049017,0.42506161502380224,-1.1571850203754366,-1.458171183090116,-0.5445690116456029
2024-08-13,-1.5275576262696544,-1.4763111255032184,-1.5070984565778955,-1.4598471895141683,0.023424309411745208,-0.293851157766395,-0.8056986620438117,0.5353486686116018,-1.1768333521704235,-1.466801062883396,-0.2083485844388012
2024-08-14,-1.4537849999545878,-1.4638781459713641,-1.5039993771094264,-1.5732221128824264,0.2863614022973895,-0.665252958936771,-0.8307495160756663,0.6113883614888246,-1.2017505257229297,-1.484224447421924,-0.10153667627964579
2024-08-15,-1.567168299599726,-1.577993018927215,-1.6442881818512531,-1.6412155305626293,0.4866139645235594,-0.8737002036968591,-0.8862700383233958,0.6394739710501501,-1.252241490138689,-1.4950792508577901,0.3983128073630476
2024-08-16,-1.635169112044738,-1.5786904916421343,-1.585579412777958,-1.5614629701851337,0.15757844280862265,-0.5864564211572254,-0.8768027332813363,0.5196577403247803,-1.312847791391753,-1.4871075188829161,0.2843672488545607
2024-08-17,-1.5554082881227054,-1.5881187023566854,-1.4829647133805668,-1.5253917984792171,-1.0100353539100044,-0.4588665977842623,-0.8426115217473225,0.4136318858466273,-1.3884199960591612,-1.4620169018743285,0.5395479194488215
2024-08-18,-1.519334451434863,-1.5544210243952252,-1.5058966990885707,-1.5882030603163118,-0.8136056570853432,-0.6775266115874973,-0.848487586493132,0.259803845454971,-1.452827989714027,-1.4459835274049053,-0.748986917316281
2024-08-19,-1.5822511353106892,-1.5922994289584862,-1.5420876950152147,-1.528048675908731,-0.27547848092517574,-0.4506090989225128,-0.8122587841518761,-0.2841657018465971,-1.5168964872981314,-1.4204607760226688,-0.43464279229528857
2024-08-20,-1.521805375860745,-1.4856107617021406,-1.4968814137909634,-1.5538397118755516,0.046704566072933676,-0.547447933177795,-0.7947775048347895,-0.3018151526792515,-1.5657270047398122,-1.4038853771686108,-0.5205730832118183
2024-08-21,-1.5477844665975509,-1.462540736169524,-1.4835394408241858,-1.4266457062590052,0.34274515346288076,-0.07606181691723257,-0.7008277737357361,-0.31186166154960987,-1.6237418898263778,-1.368857498848188,0.21668130676837186
2024-08-22,-1.4203285172351403,-1.4871695075423004,-1.426060083489595,-1.4728826055505382,-0.1389045503437365,-0.26362848345915596,-0.6516027786749312,-0.776905465328486,-1.6327106164320275,-1.3658598351502689,-0.022902433254192986
2024-08-23,-1.4668219718954645,-1.2783668425537256,-1.390398125377161,-1.2533475859435654,0.9139512297581873,0.43827688560428313,-0.4792722673421745,-0.5984531682599887,-1.5903598574000462,-1.3889911899300171,0.39307548664179304
2024-08-24,-1.2469790593541987,-1.305210148506195,-1.1967570594309158,-1.2478399892908185,-0.7248124940445548,0.45392213828554817,-0.3402631543003507,-0.6189138217427302,-1.5438740822548112,-1.400355933722736,0.7323307179099411
2024-08-25,-1.2417621363820868,-1.2746634268250134,-1.1829587913493822,-1.2435541294480281,-0.8536225610758041,0.46692285015973917,-0.22967426650189784,-0.7876681667821089,-1.5278546083899833,-1.3547268718321788,0.9385942039769017
2024-08-26,-1.2375897836687086,-1.3064090031222428,-1.242291584571711,-1.3272516963613148,0.005826156681973678,0.07906095676131723,-0.19515201932897341,-0.8878984382452814,-1.5197858604466663,-1.3217427332516016,0.4721563229070439
2024-08-27,-1.3211743749964375,-1.3817395789229807,-1.5297340608740753,-1.528821079141809,0.4469294045091045,-0.7004796969803727,-0.29100739284452776,-0.742065924889738,-1.545045162737529,-1.2694318643264169,-0.205998895006688
2024-08-28,-1.5228801805594312,-1.5572396830689008,-1.5401867659600643,-1.5521627136051153,-0.08878757288298461,-0.7802863669055797,-0.38148837926828316,-0.8145862943762483,-1.5523587967590442,-1.2780422991303686,-0.09336435831957587
2024-08-29,-1.545985221004328,-1.5010479229530533,-1.4874170475306119,-1.5332770692439188,0.030251304537271644,-0.7017660467200605,-0.4415112783803526,-0.9098920080256032,-1.5557518087870232,-1.2836425916522054,-0.2111330256232924
2024-08-30,-1.5278931692699058,-1.5752841476253323,-1.5493018470271704,-1.5481975522650846,-0.16773944192804904,-0.7590764426661518,-0.4971745057542354,-0.9499151390465007,-1.5598504303823635,-1.2904874965203101,-0.18011171186800579
2024-08-31,-1.5418561450383328,-1.60361985731629,-1.4868206776309572,-1.5567574161834643,-1.1913008469840625,-0.7936746201043463,-0.544989416783039,-0.964583144729767,-1.5601495924856283,-1.2886804881705238,-0.5675127393401689
2024-09-01,-1.5507023864689977,-1.6257205836466069,-1.5793608137436523,-1.6557157266365559,-0.8026984433581871,-1.1787804848947412,-0.6400924158779948,-0.9640283889992874,-1.5549318487109773,-1.3066290429821796,-0.7179639119199341
2024-09-02,-1.650129824331581,-1.6050283060057606,-1.5842297651723878,-1.546593466962928,-0.8144988281074745,-0.6555138992591485,-0.6469041807527397,-0.9284990729168225,-1.5583557590376431,-1.3119884910824091,-1.0330489757251347
2024-09-03,-1.540593412546219,-1.581385859684385,-1.5676684768702753,-1.6456478091303393,-0.31057898048854593,-1.0316676526666466,-0.708778131869498,-0.96180349564636,-1.5551925285227592,-1.322705635572494,-1.3314375422697464
2024-09-04,-1.6400937687639805,-1.6573827919930633,-1.6782548142408775,-1.615880348844648,0.385636844907549,-0.8900880765336765,-0.7361601747614928,-0.9676621857947018,-1.5566476963264477,-1.3185952688352511,-1.258720659671602
2024-09-05,-1.6098296872041717,-1.6694259382903163,-1.6738638003829338,-1.7234228275388794,0.20245088818166648,-1.2793647814015028,-0.8182020178664747,-0.8929903033428944,-1.546521415847137,-1.3457255769949101,-1.326766921303537
2024-09-06,-1.7173801112671956,-1.747575759862975,-1.8601115628755929,-1.854239955611737,0.9960282056013269,-1.683653142671803,-0.9560321319509185,-0.9061107166510541,-1.5215563017430394,-1.4053774993074164,-1.1248611026067161
2024-09-07,-1.8482074971003333,-1.873684462863509,-1.7877836771623943,-1.8420095461682453,-0.946561443873,-1.619104042240866,-1.0505786306727434,-0.8952254699500897,-1.5040327462696141,-1.4496085888277355,-1.0233491058880297
2024-09-08,-1.835781735112212,-1.846152490669794,-1.7943455495966023,-1.7990454314122646,-0.8954400512411699,-1.3879857663191923,-1.0917832027752497,-0.8632565702754097,-1.4978248822249067,-1.4838749536999778,-0.95463633767852
2024-09-09,-1.7930088950624532,-1.6815289686085473,-1.7377379022967894,-1.6702449693401222,-0.06300132335417202,-0.7593989969118937,-1.039468430050423,-0.7273670994436675,-1.4994595760598814,-1.4941351026356844,-0.544499654362149
2024-09-10,-1.6645587661745618,-1.685616346589412,-1.6287921833295722,-1.6351702748673635,-0.5444472142956601,-0.6027598186751516,-0.9704485771900774,-0.9862663154704165,-1.5129066818048584,-1.5016107591092738,-0.4199796475886245
2024-09-11,-1.6293842558672527,-1.6877299002709851,-1.679492642490262,-1.6525271180481231,0.12548797516536547,-0.6762009969924975,-0.9204370443806883,-0.979325998408416,-1.5222527929860976,-1.5103716607374038,-0.18711341421467015
2024-09-12,-1.6464714570973873,-1.6533464915595033,-1.5726787054425784,-1.6060080514972306,-0.0665017928217832,-0.4552202720827572,-0.847744134527594,-1.0656103272025967,-1.5712650086067428,-1.495782196361768,-0.36576424326191426
2024-09-13,-1.5999691099547242,-1.5318171548690447,-1.5535095011881435,-1.4633944350604002,0.1583111906737505,0.1420755055397366,-0.7007259101879156,-1.0061457962831324,-1.6156747980045152,-1.4718830643605492,0.32388398401234914
2024-09-14,-1.457332507575624,-1.5324042531139261,-1.444889020240799,-1.4948714969763277,-0.9640816806898482,-0.013599796679830318,-0.6011102747252689,-0.968316738852358,-1.6726589879248266,-1.4386217908836005,0.14911039627425068
2024-09-15,-1.4888124878872284,-1.5475314264915416,-1.4894394148112968,-1.5476308465929256,-0.858341573185612,-0.270743370877269,-0.5524774813467157,-0.9803481872080961,-1.7183119797092932,-1.4139294147145778,0.30544509646012813
2024-09-16,-1.5415532078066567,-1.6172898528501094,-1.5627081461827212,-1.6017868055856805,-0.38852583685703357,-0.5241613768235542,-0.5451767233162388,-1.0219431261320175,-1.726095575274319,-1.4133542454973407,0.5242131932414008
2024-09-17,-1.5956752266493825,-1.490520077225839,-1.5540950498597808,-1.4770730264673688,0.12841864921269414,0.01561911749910161,-0.4635287190010737,-0.9249393903129149,-1.7145369302834352,-1.4176246036027753,0.8452071592686111
2024-09-18,-1.4707287358029892,-1.4654750531974416,-1.4606579541802653,-1.3907286595266881,0.09899618279540275,0.33847156580291105,-0.34747442476982143,-0.9506775612739721,-1.6875199478876675,-1.4309915391329726,0.969001452027468
2024-09-19,-1.3845902235475498,-1.3426646681366516,-1.3166959437056844,-1.3201299370042914,0.55931132704861,0.5807156128336737,-0.21518879392488025,-0.9782260263978496,-1.644123660219181,-1.4525549565931875,0.8029110578495121
2024-09-20,-1.3143004861485237,-1.3280547283127768,-1.2703546358982187,-1.3052776246445255,-0.007693060531498577,0.6310090859565811,-0.1049831224505524,-1.1737355945708305,-1.6016448539038908,-1.470762878502109,0.7452024147342411
2024-09-21,-1.2991891944940765,-1.361228127541558,-1.245405693523539,-1.2962642776307465,-1.1156145222975054,0.6630471588985228,-0.016819241325949356,-1.1952558608509423,-1.558734169588581,-1.4783299034587059,0.8204550672810793
2024-09-22,-1.2901900023671837,-1.336313439323524,-1.2679168536975118,-1.2835240701976556,-0.9979449101898297,0.7106050884658136,0.05529623041105118,-1.200579607973465,-1.5214512286823692,-1.4899614093812479,0.7240602847684003
2024-09-23,-1.2772870104935454,-1.2928875434443785,-1.2567511499210078,-1.297679263446063,-0.4701795602725,0.6149554532262214,0.0979555898301883,-1.3019193908975961,-1.4881741123906522,-1.4887213026003192,0.27668889008396286
2024-09-24,-1.291606278387681,-1.295216562181823,-1.2493644594400994,-1.242309273892031,-0.22513867570666843,0.8375019625937351,0.15856801547260496,-1.277097740978032,-1.4483261340892946,-1.4916633710903404,0.5245244551964113
2024-09-25,-1.236231012367336,-1.288699771663639,-1.2347167249591577,-1.3100080757573147,-0.6113827118380017,0.3742015033417455,0.15906425605014587,-1.3212536554302239,-1.428258388004775,-1.4700088086619854,0.4818917172064039
2024-09-26,-1.303920587930489,-1.2268196166531349,-1.2515383239130355,-1.188704608074075,0.2673626148466291,0.8540458931038744,0.22531906037601188,-1.18013142915662,-1.4072821217495197,-1.4234034814708076,0.9826005545074958
2024-09-27,-1.1826709984084238,-1.186603386878756,-1.12079023520702,-1.1524384089977187,-0.14908035867396607,0.9814478633826086,0.2915585716005363,-1.2768350391903176,-1.3897229068069443,-1.370787492745017,0.730197558533488
2024-09-28,-1.146440654031418,-1.2032540802018388,-1.0863937595933497,-1.148289483266088,-1.014165099464645,0.9963950184357742,0.33785222001998944,-1.3030178953004092,-1.3777640511746427,-1.316352306367191,0.49563630081757903
2024-09-29,-1.1423026855830838,-1.215429910702435,-1.0843924335893664,-1.1636415162133331,-1.0184912738546574,0.8795941089699737,0.3563460951858771,-1.3823332886814133,-1.3605209756958512,-1.2821992175779828,0.25035849698760176
2024-09-30,-1.1575574426192643,-1.2409129100215142,-1.2406593826790064,-1.299909333256378,-0.00850616854979974,-0.03538386933477798,0.2806432077394719,-1.3050013671780354,-1.3646369525050475,-1.2435014844527479,-0.1808932500376508
2024-10-01,-1.2935821879633684,-1.3300461655594147,-1.401959405155654,-1.448773310161034,0.673603954638615,-0.7907329837641107,0.12448027944460639,-1.2901256949977777,-1.3816736952353998,-1.2049154036761178,-0.6314280135039826
2024-10-02,-1.442554387592805,-1.431403393653992,-1.4128822324810892,-1.458176711915692,-0.2467772218334593,-0.8333642508542142,-0.009661821997419096,-1.3058555148900433,-1.3946426853004674,-1.1762892525291304,-0.6946192652941864
2024-10-03,-1.452114991771356,-1.4845604429420476,-1.4215590538134686,-1.451441450569388,-0.36548081014885503,-0.7946031393346153,-0.11538515830567268,-1.3552118974135403,-1.3951010976959053,-1.174586489022556,-0.6350041427044787
2024-10-04,-1.4453780471514606,-1.4254936627210153,-1.3837069993860718,-1.3716687353876522,-0.35913855689553004,-0.35123835071859194,-0.15402351966260217,-1.3386404044751639,-1.3980096032733278,-1.1589186397520586,-0.5653660468352368
2024-10-05,-1.3656006239290623,-1.4314210066013382,-1.3096513242660102,-1.3740055071027668,-1.138256520979341,-0.36439153461795154,-0.18869425763777944,-1.3479545770769794,-1.407886374222431,-1.1308489452298778,-0.3788423202955121
2024-10-06,-1.36793697545555,-1.3962708475820416,-1.3024666300414365,-1.3289790816423508,-1.0996045823241398,-0.11734595910260126,-0.19157814459710087,-1.3807225891729449,-1.4310850885480246,-1.0787834231385747,-0.5965142336700112
2024-10-07,-1.3229030735631053,-1.308894777091071,-1.2839845737661404,-1.3651735533271472,0.0013797196654380289,-0.34028935876684235,-0.21802646538856657,-1.3674884362639594,-1.438406778725106,-1.0597015857018153,-0.8032953619012815
2024-10-08,-1.3588945065812745,-1.3838067518432082,-1.3013466329415802,-1.3698127150324966,-0.5274468098629418,-0.369377756216123,-0.2437921089290044,-1.414765952405912,-1.43900402199922,-1.0569344183427043,-0.8283739406133631
2024-10-09,-1.363956107528535,-1.4239272846036717,-1.3957005271059482,-1.4613238253189251,-0.397688137429429,-0.9073075889244281,-0.32060535037327886,-1.3872864648464058,-1.4341375861094567,-1.0764795835652767,-1.0457092174169524
2024-10-10,-1.4552617448549892,-1.4964979115552222,-1.479330584304544,-1.4790333775738842,-0.029854508197415138,-1.0030877500591255,-0.3924667584549438,-1.4463077782245883,-1.4301478475211638,-1.0984600153551933,-0.7073793138085354
2024-10-11,-1.4729726055131533,-1.3705588799474588,-1.4092282644870335,-1.3462950224262709,0.09688681544028827,-0.18710619855197663,-0.3697887569504092,-1.3241609863881054,-1.432847779689928,-1.1007993060989456,0.09622969674375284
2024-10-12,-1.3402244434948287,-1.367180129548166,-1.2628909944625162,-1.3066540792164423,-0.862358113265672,0.019858827979421824,-0.3288935120883517,-1.313615490881866,-1.434731644534516,-1.1012218725127065,0.2361876198293495
2024-10-13,-1.3008408248804748,-1.3791610434314616,-1.2888108414621386,-1.3269375185305154,-1.077715448032902,-0.11077144862192916,-0.30997573113959886,-1.2687455852580383,-1.4366596395541507,-1.1022280578268941,0.15908431196304948
2024-10-14,-1.3207119659148183,-1.1895388781031633,-1.265144214607584,-1.1360389190183569,0.37577111874022207,0.7511886200690989,-0.18238377708947504,-1.1746477127890655,-1.4174390262632806,-1.1112387914639554,0.47620441996323215
2024-10-15,-1.1299533989430766,-1.1047172720756722,-1.1237606622979426,-1.077296556484292,0.718712479809695,0.9593970703060554,-0.05002013775245159,-1.2325844640380839,-1.3805240436482389,-1.125606588974914,0.6505060398456373
2024-10-16,-1.0712049179555367,-1.0780489214001772,-1.0056553749928796,-1.0445841236261277,0.22597244939742783,1.0713094862177137,0.06902966144627859,-1.2879969299526455,-1.351360917209374,-1.1410368244623563,0.615365580109647
2024-10-17,-1.0384906610953033,-1.105760545656826,-1.0124505050088073,-1.0568020845140595,-0.3555616290849222,0.9821105153511306,0.1494612529732905,-1.3139024081974973,-1.3325288305204404,-1.1507369064484898,0.683787386056866
2024-10-18,-1.050856547035676,-1.0427279167916201,-0.9812330657150721,-0.9961135977941199,0.14129873140837107,1.1994180351482244,0.24225631985845145,-1.3267527816791809,-1.3012179097222343,-1.1675663208046854,0.8702129974151198
2024-10-19,-0.9900171470342,-1.0610060464495141,-0.9297366451157298,-0.9998114115837916,-1.127362304563473,1.1699988751818011,0.30523172636717055,-1.3275041968485082,-1.271178647502519,-1.1818806217230706,1.1208059374551016
2024-10-20,-0.9937152340228406,-1.0204545835773076,-0.9250865229646906,-0.9612131830992005,-1.0297885309695902,1.3111114733584588,0.3693838079612254,-1.3184108992134567,-1.2248732162295517,-1.1950982834307569,1.2814915384468795
2024-10-21,-0.9551135610221476,-1.0135268242877067,-1.0021084169203347,-1.0601323695205322,-0.05999243990093149,0.5426043460687372,0.3516073915864616,-1.2932957277433743,-1.2047681057386734,-1.176026702346688,0.6204100537500791
2024-10-22,-1.0540406485451326,-1.1132161062685757,-1.018159905146936,-1.0581210386150566,-0.26797280931058876,0.5517707345998758,0.33011580120359413,-1.3007489737149054,-1.189456286315459,-1.1508139839229614,0.5130263709127005
2024-10-23,-1.051458864506093,-1.1357812273105943,-1.1014527007389727,-1.10429747349387,-0.21393760548819526,0.21244816254907878,0.27718277841460714,-1.2997612736974127,-1.1841077939655908,-1.1207069968887609,0.43913548941902897
2024-10-24,-1.0982096083220867,-1.0545062817804314,-1.0235512814172039,-1.0120756099638033,-0.08686213067254839,0.6531999770022703,0.28286472127742385,-1.303651168045654,-1.1640733680707378,-1.1045453270687777,0.15754153531647788
2024-10-25,-1.005980338496707,-1.0578891418674379,-1.080381365070719,-1.1064670788914652,0.4839140815730369,0.018111044805218773,0.22296809223364983,-1.3142436269999755,-1.1594742221973566,-1.0818369664721599,-0.2794567163890429
2024-10-26,-1.1003787811806052,-1.138744312152511,-1.0303668515304996,-1.0799071964217264,-0.9893901176026294,0.15015805515254999,0.18460161914221565,-1.312546338634105,-1.1518515903438276,-1.0641593303189647,-0.2970142589490879
2024-10-27,-1.07407837541529,-1.086129154544481,-1.0000175151955364,-1.0247405332751736,-1.0059442583900944,0.4148413919573921,0.18062343050358032,-1.2987941201884552,-1.1426730434183865,-1.038711890191369,-0.10471865311319963
2024-10-28,-1.0186467903401326,-0.9702001480119461,-0.9581934689062236,-0.9072907827202851,0.6952301062877023,0.8985173850156101,0.240825669911437,-1.399312776575012,-1.1196833908094643,-1.0150429908358347,0.05726105328935242
2024-10-29,-0.901188362455187,-0.7712325528216251,-0.8275403665350323,-0.7413189337460683,1.266961274814715,1.4186748202433093,0.3796009056678738,-1.3440646827287395,-1.0804200317781036,-0.981800582063673,0.54144763235902
2024-10-30,-0.7352036584472619,-0.8109427039089155,-0.7256855578162336,-0.7651158296698534,0.36361081153708347,1.2553501995525307,0.46503319785488995,-1.3519464701640262,-1.0675836892013666,-0.9217883820684941,0.3633905693237777
2024-10-31,-0.7590023125145874,-0.8264761492719889,-0.8363434355276207,-0.8910880984764424,0.5147296344367989,0.4683953096412658,0.4466843856102891,-1.217831337105167,-1.0687477293230703,-0.8738323600765493,0.2861891462760069
2024-11-01,-0.8849726244942576,-0.8889445767238644,-0.8868022205959103,-0.9343936593277828,0.5873335157624265,0.22718359263307925,0.3965995954337944,-1.1408831950290905,-1.0779637131394275,-0.8260480089736046,0.15686826217466107
2024-11-02,-0.9283311827140676,-0.9903998502253369,-0.8699691992346804,-0.9408165212083676,-1.0845630556965127,0.19071826537077594,0.3442459180943451,-1.1255863194238387,-1.1029389043495872,-0.7605037706542407,0.2703130949294376
2024-11-03,-0.9345968257700054,-1.021355779383201,-0.963512703656372,-0.977614451443643,-0.5028555329252912,-0.02289678021537069,0.27257259865179734,-1.079809432208911,-1.1055276982485633,-0.7415501051935814,-0.09787089010298099
2024-11-04,-0.9716221580681025,-1.016113579154654,-1.0032043668468174,-1.0327852641087154,0.2215353751240803,-0.33115063346035967,0.17560812485188187,-1.0817048476213817,-1.106506187005329,-0.735964507247687,0.014053157339001403
2024-11-05,-1.0265332365103605,-0.9513137845723548,-0.964502846020013,-0.9395248353719309,0.2772998936508485,0.11366249385245314,0.14857022324226055,-0.9448401514380439,-1.1023938010598016,-0.7294380215495925,0.20439660939183663
2024-11-06,-0.9334295392549952,-0.6018793672996136,-0.8527862915008704,-0.5680943191872686,4.431783828708916,1.282775490773693,0.3427370920602375,-0.5810495417258953,-1.0105256028025276,-0.774481213309942,1.106919255994902
2024-11-07,-0.5619662458437895,-0.5731444308021361,-0.5414872156743036,-0.5518845214831063,1.4349633079336233,1.3199208253954364,0.49587771537701864,-0.5678146550130336,-0.9350321106937906,-0.8071178661280752,0.8180106459496156
2024-11-08,-0.5454588344621468,-0.5547576879689395,-0.4699288395090476,-0.5135471198769151,0.981079440590346,1.4098241979375323,0.628343702715619,-0.6840822101926396,-0.8628250972912176,-0.832030687451642,0.45378002607403484
2024-11-09,-0.5074156093523321,-0.5758644569706719,-0.46365733669332043,-0.5046950112970554,-0.7483555210916126,1.4311914520529767,0.7254947169360914,-0.6722782410385539,-0.8001503315518593,-0.8501170245667566,0.5469505407266665
2024-11-10,-0.49856225393579595,-0.306878937997545,-0.41696073189926586,-0.28460099226660396,0.770332990973481,1.8901086198793353,0.9200144946515691,-0.40999031871107383,-0.6913787440492322,-0.883226194096663,1.5345204416130265
2024-11-11,-0.2785248924473874,0.17053291598918793,-0.19199882381378164,0.2098917946654134,3.1753670617300305,2.50491463287686,1.352462396095252,0.08056931345434258,-0.44791558391131775,-1.0053828623169636,3.0692364185340586
2024-11-12,0.2160779393989619,0.19601297981704258,0.09251891502706865,0.16630406655471394,3.7566661603920593,2.294634642617567,1.6450751600297606,0.16648160368324125,-0.28039674007795196,-1.0485477518525819,2.963178982287589
2024-11-13,0.17248639814187425,0.39533283395429253,0.16529167344767123,0.3120345641884181,4.038508325063888,2.4409309477599854,1.9378483308218855,0.5866510990150317,-0.10219553465897098,-1.097290975522662,3.484060639227238
2024-11-14,0.31855846286454154,0.2976543634621424,0.19243912864799506,0.1251034971697292,1.6252976931948477,1.6113354963163522,2.028759960312854,0.7359427638434296,-0.0035094747309416525,-1.073110395335572,3.1080561975751926
2024-11-15,0.13119741697838846,0.3037231980194816,0.21821529378671228,0.34549983826378033,1.2377690960182082,1.8967377276090038,2.2037198389853936,0.8778450236375346,0.12630421421334553,-1.0612907204613724,3.47086414731945
2024-11-16,0.3516954090519476,0.2970367361085269,0.3966681650304534,0.32047705601151844,-0.5233988204851127,1.7945948717086257,2.2959821973957415,0.9409228048438757,0.23086884897036297,-1.0315325817489038,2.3395047563469626
2024-11-17,0.3268071294820376,0.2746735768627485,0.31517409800673035,0.2760446044878209,-0.6541075083403308,1.6077994433497953,2.31081103261455,1.0000329084910906,0.3154225046042829,-0.9976556822245884,2.166449875925659
2024-11-18,0.2816671106336834,0.34717903590911675,0.35479241731838745,0.31360426776569417,0.8485634695776924,1.6645063944446736,2.313765651719606,1.0464078458652002,0.39966024244572473,-0.976639111212782,2.164230442855154
2024-11-19,0.31985795095032293,0.43119514314463037,0.4167493583350662,0.4271582132186716,0.9668732144268383,1.8306764667764137,2.3527638625834606,1.0884151825675992,0.491221291038188,-0.9491082716952292,2.4630182366898863
2024-11-20,0.43390225844931335,0.4831034344658237,0.48869609635029954,0.5431823077677632,1.230196986199194,1.9864272529904996,2.4210319944476946,0.8070931214928972,0.5815877745373244,-0.895486302341174,2.166033732224938
2024-11-21,0.5488589346362682,0.7228473511561402,0.6406261377220852,0.7830209214930492,2.6170131964245535,2.259111334140696,2.5853909696140245,0.9840345163801026,0.6953994458270382,-0.837089590017127,1.4393267242528314
2024-11-22,0.7892494097017849,0.7690208668213311,0.8259288463011784,0.8176954838228092,2.457186992275023,2.2944992045059767,2.7006468615242833,1.0568689539256673,0.7885178589639864,-0.7530210207914697,1.6626639435367248
2024-11-23,0.8239259409981192,0.7211201081196991,0.8262588937557248,0.7438779205056201,0.17574580516423946,1.9514618416677918,2.7113315214974354,1.1034662338742947,0.8351505914761855,-0.6245660282306523,1.03613930241027
2024-11-24,0.7501035167819553,0.7009174704150837,0.7400353489088315,0.7586626549923453,-0.2607307720159301,1.9711431422075234,2.692874763665163,0.9508555741134123,0.8442950211009018,-0.450065280105207,1.6117759971747134
2024-11-25,0.765118769627143,0.7184717079370389,0.5449021558547799,0.4605985901829141,1.2770504913968546,0.7349221513399273,2.464977281283987,0.7362480262559706,0.7908910439546507,-0.2509138491292782,0.13224473490767713
2024-11-26,0.4668898109334269,0.4839799721454313,0.4335427018602301,0.3971423746101406,0.9133444074294501,0.5132470784855983,2.215682614201321,0.6799168378882868,0.7662285796608096,-0.12621912438629762,0.022567186793157806
2024-11-27,0.40334116797938824,0.6237762836271312,0.49756108681432476,0.6355411054089903,0.5769406387197342,0.9825551561584146,2.1327191561527203,0.5598738617651414,0.7501597105309802,0.012385854527050386,0.8296829692624895
