Price,Close,High,Low,Open,Volume,Ticker
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT,
Date,,,,,,
2020-04-17,170.63885498046875,171.9764437112176,168.03053508757284,171.49873136757532,52765600,MSFT
2020-04-20,167.25668334960938,170.7822036198527,167.18981118642063,168.75670746445908,36669600,MSFT
2020-04-21,160.33935546875,165.92858035615816,158.70557306866345,165.7661599315964,56203700,MSFT
2020-04-22,165.78530883789062,166.24390864178403,163.20566489538103,163.75024942901226,34620200,MSFT
2020-04-23,163.77890014648438,167.25664546755797,163.29163879831881,166.34899491926967,32790800,MSFT
2020-04-24,166.76937866210938,166.77892766048188,163.1005514370253,164.3903659912412,34277600,MSFT
2020-04-27,166.29168701171875,169.0146389061614,165.57511842181933,168.71845955491636,33194400,MSFT
2020-04-28,162.2406768798828,167.83946658136614,161.83940022834474,167.76303085079343,34392700,MSFT
2020-04-29,169.52098083496094,169.75983698644703,164.21838593486802,165.498651407964,51286600,MSFT
2020-04-30,171.2216796875,172.35862291935663,168.3745033722791,171.97645884226827,53875900,MSFT
2020-05-01,166.7884979248047,170.6770688973552,166.2534478433984,167.9636662311745,39370500,MSFT
2020-05-04,170.86814880371094,171.02102025364536,166.05281475976705,166.71206013131342,30372900,MSFT
2020-05-05,172.70252990722656,175.4637061696199,171.88086424201845,172.56877105840763,36839200,MSFT
2020-05-06,174.40322875976562,175.98923735554277,173.53380331049306,173.96374153549596,32139300,MSFT
2020-05-07,175.4159698486328,176.32362034149384,174.44143263318955,175.9605543129002,28316000,MSFT
2020-05-08,176.44781494140625,176.75355782294716,175.18666200160757,176.7344452481951,30877800,MSFT
2020-05-11,178.416015625,179.15168215521967,174.69941408559305,174.98602983574403,30892700,MSFT
2020-05-12,174.3745574951172,178.70263023835386,174.17392647128779,178.4733376396917,32038200,MSFT
2020-05-13,171.73756408691406,175.845892596929,168.67064484495472,174.41275576171134,44711500,MSFT
2020-05-14,172.4827880859375,172.63565950858856,167.84897331484848,169.62606351195856,41873900,MSFT
2020-05-15,174.99562072753906,178.7217718473432,169.11020009540493,171.07837297297462,46610400,MSFT
2020-05-18,176.6675567626953,177.90004801567162,175.7599063573411,177.47010988456927,35264500,MSFT
2020-05-19,175.4446258544922,178.2822381133721,175.31086699219514,176.78221447746273,26799100,MSFT
2020-05-20,177.87820434570312,178.06024297778325,176.230295681606,177.06382560825884,31261300,MSFT
2020-05-21,175.74166870117188,178.84587191060044,175.60753727590682,177.6290988690488,29119500,MSFT
2020-05-22,175.81829833984375,176.72849143363786,174.88895405824258,175.51171852342944,20826900,MSFT
2020-05-26,173.95960998535156,178.68296499176597,173.50930858232218,178.529667786644,36073600,MSFT
2020-05-27,174.18959045410156,174.36205351346214,169.19797123614876,172.6470716118272,39517100,MSFT
2020-05-28,173.7967071533203,176.4314423283632,172.81947045060082,173.1643818219209,33810200,MSFT
2020-05-29,175.56918334960938,176.54643473912688,172.8482237983988,175.07097475231458,42130400,MSFT
2020-06-01,175.16680908203125,175.32968189560512,173.85423636020056,174.88895604417246,22622400,MSFT
2020-06-02,177.15960693359375,177.24583112660875,173.74882463044972,176.52726694636573,30794600,MSFT
2020-06-03,177.5907440185547,178.14643541027866,175.88535285257194,177.07338423686727,27311000,MSFT
2020-06-04,175.25302124023438,178.0506295184226,174.65901282929536,176.5751840844292,28761800,MSFT
2020-06-05,179.35360717773438,179.86139133594125,174.381140968855,174.96557372329258,39893600,MSFT
2020-06-08,180.4650115966797,180.64705020721627,176.70931764506904,178.14644610396618,33211600,MSFT
2020-06-09,181.84469604492188,182.70696745649744,179.4111498153316,180.12013860254095,29783900,MSFT
2020-06-10,188.58953857421875,190.19912975017965,183.00389858407104,183.11887878042648,43872300,MSFT
2020-06-11,178.462646484375,187.55487139172058,178.2710322477645,185.03511567279585,52854700,MSFT
2020-06-12,179.87103271484375,183.68421009189024,177.41832079541936,182.5536612499142,43373600,MSFT
2020-06-15,181.02072143554688,182.82192729873938,176.29735115150314,176.84346703866484,32770200,MSFT
2020-06-16,185.45664978027344,187.3823967101177,183.43508843593403,184.80514392400622,42556700,MSFT
2020-06-17,186.0985565185547,188.09137636703255,185.5716065025008,186.85543772763106,25687800,MSFT
2020-06-18,188.0913848876953,188.25425769653995,185.8686191262758,185.8686191262758,23061600,MSFT
2020-06-19,186.9704132080078,190.93688730881695,186.2231075527269,190.2662302616709,44441100,MSFT
2020-06-22,192.16322326660156,192.34524723857083,187.0470353859269,187.58356094783133,32818900,MSFT
2020-06-23,193.44703674316406,195.4015246289587,192.9871452012634,193.619485106959,30917400,MSFT
2020-06-24,189.5476531982422,194.73089984668712,188.32130478941002,193.15006444100968,36740600,MSFT
2020-06-25,191.94285583496094,192.2015430271898,187.27698387837606,189.50932496716712,27803900,MSFT
2020-06-26,188.10093688964844,191.5117190923226,186.7117157726121,191.35842189643887,54675800,MSFT
2020-06-29,190.12254333496094,190.20876754600755,185.43750448478815,187.57403166746147,26701600,MSFT
2020-06-30,194.98001098632812,195.83270665462686,189.45186715239498,189.5859985624905,34310300,MSFT
2020-07-01,196.12014770507812,197.70099794480126,193.31296350910418,194.6255362924149,32061200,MSFT
2020-07-02,197.61471557617188,199.30095546033778,196.40753307482805,197.05902421609218,29315800,MSFT
2020-07-06,201.86865234375,202.28063679323316,199.3680481033168,200.07703677818944,31897600,MSFT
2020-07-07,199.5213165283203,205.67222402785154,199.27221954731652,201.62910182230144,33600700,MSFT
2020-07-08,203.9093780517578,204.32134787899562,199.94290390142638,201.26506682461263,33600000,MSFT
2020-07-09,205.33692932128906,207.31058347692323,202.6063792940229,207.26267626922558,33121700,MSFT
2020-07-10,204.71417236328125,205.1069910138822,202.23273387739715,204.66626515382762,26177600,MSFT
2020-07-13,198.3907928466797,206.7548760681711,197.84467703569644,205.49019605487902,38135600,MSFT
2020-07-14,199.61709594726562,200.09613864008918,193.5619892927489,197.4901452215912,37591800,MSFT
2020-07-15,199.32012939453125,202.47223932553388,196.43629689144993,200.77642365546433,32179400,MSFT
2020-07-16,195.372802734375,197.07819383626625,193.8302844209537,196.79076524869717,29940700,MSFT
2020-07-17,194.3764190673828,196.4458729364666,192.94886620272644,195.899771724378,31635300,MSFT
2020-07-20,202.7309112548828,203.40156822605204,194.50094514688112,196.40754068277164,36884800,MSFT
2020-07-21,200.00033569335938,204.9728014683563,199.31051300669947,204.70453871456894,37990400,MSFT
2020-07-22,202.87461853027344,203.40156851523614,199.65545044485876,200.43149741397403,49605700,MSFT
2020-07-23,194.0506591796875,202.0794215246209,193.6770063646899,198.5057661792105,67457000,MSFT
2020-07-24,192.86265563964844,194.3572670026915,189.23150262529578,192.01953553978714,39827000,MSFT
2020-07-27,195.30577087402344,195.42073647697526,192.4410894402469,193.0255222872974,30160900,MSFT
2020-07-28,193.55247497558594,196.12013760474971,193.2842121522174,195.07582771240598,23251400,MSFT
2020-07-29,195.50697326660156,196.07224034314484,193.5428945807661,194.0123618550907,19632600,MSFT
2020-07-30,195.35362243652344,195.89016258248418,191.2051251961408,192.57518040768431,25079600,MSFT
2020-07-31,196.4171600341797,196.5033988647913,190.6686453676629,195.83272712498132,51044000,MSFT
2020-08-03,207.46388244628906,208.517782621895,201.6195681266634,202.6543024938324,78983000,MSFT
2020-08-04,204.35006713867188,205.76804432439195,201.4949762006801,205.19318712810264,49280100,MSFT
2020-08-05,204.0147247314453,205.9883784838895,202.70215230018812,205.89256408806776,28806400,MSFT
2020-08-06,207.2818603515625,207.30101154094825,202.68304577244257,203.43992709157922,32656800,MSFT
2020-08-07,203.5740509033203,206.65908810961207,202.08901510463994,205.84472401430398,27820400,MSFT
2020-08-10,199.5213165283203,202.99917176588565,197.70095982425147,202.79796736717944,36716500,MSFT
2020-08-11,194.85546875,198.9464840457062,194.62552292567963,198.4770314224895,36446500,MSFT
2020-08-12,200.42190551757812,201.46621519059136,196.16800361297544,196.6853633438916,28013100,MSFT
2020-08-13,199.95248413085938,202.4914200259943,199.4255340681538,200.66147281697482,22588900,MSFT
2020-08-14,200.14405822753906,200.8051395719377,198.81231994651307,200.00992684021358,17958900,MSFT
2020-08-17,201.46627807617188,202.3381396507636,200.1632808213715,200.81478675838616,20184800,MSFT
2020-08-18,202.62550354003906,203.4590332299477,200.44106981397044,201.70573504627237,21336200,MSFT
2020-08-19,201.39620971679688,203.70118231666288,200.96403193387363,203.11533676283554,27627600,MSFT
2020-08-20,206.0830078125,206.48637478609217,200.63753168715445,201.24257482025888,26981500,MSFT
2020-08-21,204.5847625732422,207.6868557841031,204.42149605209858,205.39149643815162,36249300,MSFT
2020-08-24,205.22824096679688,206.98577783077045,204.01812544971222,206.28467404070597,25460100,MSFT
2020-08-25,207.8981475830078,208.032603228624,204.66159869274037,204.66159869274037,23043700,MSFT
2020-08-26,212.3927764892578,213.29555620414402,208.75286141291292,209.2522742741493,39600800,MSFT
2020-08-27,217.60780334472656,221.99683117871206,210.71211201268858,214.06391898104908,57602200,MSFT
2020-08-28,219.84552001953125,221.50701058030987,217.60778267297653,219.14441634410528,26292900,MSFT
2020-08-31,216.59938049316406,219.64385193055338,215.42768932110053,218.0111720750018,28774200,MSFT
2020-09-01,218.27049255371094,218.44335782083934,215.5429406620747,216.58017622854484,25725500,MSFT
2020-09-02,222.47703552246094,223.63912796259172,218.34732016667317,218.94276449796857,34080800,MSFT
2020-09-03,208.69528198242188,220.22970055127237,206.44794563306343,220.19129093318827,58400300,MSFT
2020-09-04,205.76605224609375,209.71330358948268,197.0648156953769,206.58239950539593,59664100,MSFT
2020-09-08,194.63499450683594,201.71314970879104,194.19320331662198,198.32293318553906,52924300,MSFT
2020-09-09,202.92327880859375,206.33270794359146,198.51503830407134,199.37940866967836,45679000,MSFT
2020-09-10,197.23768615722656,206.23665976470147,196.02758532941417,204.94971039022184,35461500,MSFT
2020-09-11,195.9507293701172,200.36858241370766,193.2712154622294,198.99520056074192,33620100,MSFT
2020-09-14,197.27609252929688,200.91600807805682,195.95073365631603,196.1524244365995,30375800,MSFT
2020-09-15,200.51266479492188,201.4730664903299,198.7359157965903,200.16691959839233,21823900,MSFT
2020-09-16,196.93038940429688,202.30863062009502,196.53662115443242,202.2798197388433,26328100,MSFT
2020-09-17,194.87510681152344,196.23887542741775,192.0419248096165,192.12835744301333,34011300,MSFT
2020-09-18,192.45489501953125,195.58579926868694,188.47883258955716,194.7694666209118,55225300,MSFT
2020-09-21,194.5197296142578,194.68301077891633,188.60366701743501,189.38158995270084,39839700,MSFT
2020-09-22,199.20648193359375,199.85956258892355,194.07794132323744,196.93993375550366,33517100,MSFT
2020-09-23,192.64697265625,199.85959877111094,192.1091500512969,199.66750670828463,30803800,MSFT
2020-09-24,195.14398193359375,197.42974217904361,191.31197469643905,191.93624446035093,31202500,MSFT
2020-09-25,199.59066772460938,200.76234419545656,194.51973378987617,195.48974878566517,29437300,MSFT
2020-09-28,201.14654541015625,204.15260758526912,199.82118630210078,202.52952627863715,32004900,MSFT
2020-09-29,199.0528564453125,201.75159760507617,198.62067859954726,201.06010719002484,24221900,MSFT
2020-09-30,202.0012969970703,203.5859539847825,198.3613662452076,199.50424664506053,33829100,MSFT
2020-10-01,204.04690551757812,205.51631861414103,202.95204841318687,205.0361178726613,27158400,MSFT
2020-10-02,198.02525329589844,202.63518495548772,197.40098332114906,199.7635782426055,33154800,MSFT
2020-10-05,202.04928588867188,202.0780967632502,198.7839117756681,199.01441342685956,21331600,MSFT
2020-10-06,197.75633239746094,201.85723741277462,196.70949798303576,200.55110507118815,28554300,MSFT
2020-10-07,201.5210418701172,201.78995310890036,198.53419271725218,198.86072569940842,25681100,MSFT
2020-10-08,202.24134826660156,202.8271937638389,200.07084616686132,202.17411312786368,19925800,MSFT
2020-10-09,207.26426696777344,207.31228997869036,202.86562588087534,202.86562588087534,26458000,MSFT
2020-10-12,212.6329345703125,214.99552924534586,208.22469420040088,210.1262854993607,40461400,MSFT
2020-10-13,214.03512573242188,216.2920756133354,211.7013419561403,213.9006700791696,28950800,MSFT
2020-10-14,212.11427307128906,215.34122265480005,210.45278260153768,214.1695316679288,23421700,MSFT
2020-10-15,210.96180725097656,211.63408540270825,207.45633281301943,208.50318163632085,22733100,MSFT
2020-10-16,210.96180725097656,213.48765335352311,210.6352742422161,211.43239462990644,26057900,MSFT
2020-10-19,205.73724365234375,213.49729078125034,205.25704282497009,211.6917309808641,27625800,MSFT
2020-10-20,206.1501922607422,208.762485717726,204.6519681481178,207.25466286499275,22753500,MSFT
2020-10-21,206.2942657470703,208.33031244108358,204.68078344545265,204.68078344545265,22724900,MSFT
2020-10-22,206.38072204589844,207.50439028353233,203.3170382585862,205.45872995999608,22351500,MSFT
2020-10-23,207.66761779785156,207.7156408050492,204.7191927343399,206.51513889792986,18879600,MSFT
2020-10-26,201.7611846923828,207.7732938739257,199.85959348811673,205.38190309336022,37111600,MSFT
2020-10-27,204.80567932128906,206.1694480885849,202.0013078858482,203.21140885144553,36700300,MSFT
2020-10-28,194.65420532226562,200.57028318372602,194.0971852443019,199.4466149775165,51195600,MSFT
2020-10-29,196.6134033203125,199.14886278527578,195.31685538687805,195.98914818469706,31432600,MSFT
2020-10-30,194.45249938964844,196.20042255781377,191.71534916115473,195.4417117954124,36953700,MSFT
2020-11-02,194.3180694580078,197.15125142164013,192.19557534323735,196.20044850341992,30842200,MSFT
2020-11-03,198.25572204589844,199.87880331397056,195.07679466503168,195.81630810024714,27512000,MSFT
2020-11-04,207.82131958007812,209.6749024484813,204.00852372653503,205.54517228102782,42311800,MSFT
2020-11-05,214.4480743408203,215.24520945533908,212.39281543088538,213.24757229869556,36080100,MSFT
2020-11-06,214.86105346679688,215.47570992275814,209.3963658567556,213.45886064139708,25231900,MSFT
2020-11-09,209.7421112060547,219.0868149545024,209.25231165082684,215.55254399338546,44395000,MSFT
2020-11-10,202.6543426513672,207.92695287520905,201.4154309967941,206.00614961539188,44045100,MSFT
2020-11-11,207.97499084472656,209.4059799972818,203.79723759234292,203.97971625987958,29440800,MSFT
2020-11-12,206.908935546875,210.43360787323175,205.96774602530164,208.60885058483515,21593900,MSFT
2020-11-13,207.9365234375,208.81049231937737,205.6795887058012,207.7924690743615,18621100,MSFT
2020-11-16,208.62803649902344,209.11785069637364,206.02535635667695,206.3614881256041,24953300,MSFT
2020-11-17,205.96775817871094,209.06023821778518,205.6028008376703,207.54281640460673,24154100,MSFT
2020-11-18,203.25230407714844,207.1906268558678,203.1078578663397,205.72699047200956,28372800,MSFT
2020-11-19,204.5426025390625,205.12998185111996,202.14493655516927,203.54117642474924,24792700,MSFT
2020-11-20,202.58787536621094,205.38032559563308,202.21233875338615,204.33075079221646,22843100,MSFT
2020-11-23,202.3182830810547,204.41743292643147,200.4405998035543,203.1271290016807,25683500,MSFT
2020-11-24,205.92922973632812,206.30476641302658,201.11464942330534,201.8175740349854,33979700,MSFT
2020-11-25,205.93885803222656,207.3061971073512,204.5811575214122,207.13287926496642,21012900,MSFT
2020-11-27,207.24842834472656,208.2498693180052,206.10255583344318,206.88253021746993,14512200,MSFT
2020-11-30,206.1314239501953,206.79582361196043,203.02119486061437,206.16031025318807,33064800,MSFT
2020-12-01,208.19207763671875,209.26091499887167,205.43813725180692,206.55510866026424,30904500,MSFT
2020-12-02,207.38320922851562,207.4795067033715,204.90852280838254,206.9113898033444,23724500,MSFT
2020-12-03,206.2951202392578,208.35575980273816,205.72698865711277,206.65139444216604,25120900,MSFT
2020-12-04,206.41064453125,207.3928228233932,205.27439617505885,206.27583689844056,24666000,MSFT
2020-12-07,206.3433074951172,207.5469527536454,205.09152818059607,206.42034255481522,24620000,MSFT
2020-12-08,207.99948120117188,208.90462459783146,204.99518796369088,206.03513901349558,23284100,MSFT
2020-12-09,203.94566345214844,207.2484591170157,203.37754639439734,207.181062620251,32440600,MSFT
2020-12-10,202.7130889892578,205.17815170242338,202.5590188964518,203.91673404005607,26733300,MSFT
2020-12-11,205.35145568847656,205.40924298908126,201.35536026649135,202.26050363451907,30979400,MSFT
2020-12-14,206.25660705566406,208.1920776453613,204.9855655587694,205.1974082570739,28798400,MSFT
2020-12-15,206.18922424316406,207.43137951744325,204.36931344558604,207.1906504982243,27000600,MSFT
2020-12-16,211.148193359375,211.9474153043211,206.75729928978265,206.78618559079865,35023300,MSFT
2020-12-17,211.2830352783203,212.69852302950446,209.83866122143303,211.71634455679995,32515800,MSFT
2020-12-18,210.4838409423828,211.5430546008621,208.00915403911338,210.4838409423828,63354900,MSFT
2020-12-21,214.3354949951172,215.69321024663452,209.22241276380078,209.48240422945884,37181900,MSFT
2020-12-22,215.63539123535156,217.26272147411356,213.62290050976353,214.4317463478567,22612200,MSFT
2020-12-23,212.82371520996094,215.26951557786228,212.61187249782776,214.8362062822929,18699600,MSFT
2020-12-24,214.48953247070312,215.3176407932119,212.99700977755072,213.20885246653657,10550600,MSFT
2020-12-28,216.61761474609375,217.6479273443034,214.74955514031,216.12651812611801,17933500,MSFT
2020-12-29,215.83758544921875,218.7552193472573,215.28873104601777,217.9174872457205,17403200,MSFT
2020-12-30,213.45921325683594,217.26274323665223,213.25700912352386,216.8775680183136,20272300,MSFT
2020-12-31,214.17176818847656,214.73026121397862,211.53337314240096,213.47846751495206,20942100,MSFT
2021-01-04,209.6171875,214.7302691361853,206.8439847035881,214.27769743835609,37130100,MSFT
2021-01-05,209.81936645507812,210.41638429778985,207.70095443666122,209.20310087348537,23823000,MSFT
2021-01-06,204.37893676757812,208.46170621201424,204.08043513541824,204.30190171848312,35930700,MSFT
2021-01-07,210.1949462890625,211.2060111195895,205.78480353780907,206.10255291692314,27694500,MSFT
2021-01-08,211.4756317138672,212.40003764583292,208.98168251129223,210.57048821815363,22956200,MSFT
2021-01-11,209.42459106445312,210.79192992294145,208.69276555362057,210.36824456255022,23031300,MSFT
2021-01-12,206.95956420898438,209.0491052159904,205.4092832891648,208.47134964004505,23249300,MSFT
2021-01-13,208.31724548339844,208.72166844329396,205.99661437960842,206.08328798688993,20087100,MSFT
2021-01-14,205.12034606933594,209.3956949523689,204.85073079679606,207.90317239106787,29480800,MSFT
2021-01-15,204.76405334472656,206.55507744597648,204.16705020861997,205.60180014063596,31746500,MSFT
2021-01-19,208.41354370117188,208.93351188204568,204.74483605137272,205.8232972815894,30480900,MSFT
2021-01-20,216.02056884765625,217.41679408925282,209.23200820542175,209.626807286122,37777300,MSFT
2021-01-21,216.627197265625,217.90787721164534,214.17175871326813,216.36720585132272,30709400,MSFT
2021-01-22,217.57083129882812,221.53805455427414,217.42639979987428,218.65893090071293,30172700,MSFT
2021-01-25,221.01809692382812,221.25882591143244,215.90501557798177,220.62329785785354,33152100,MSFT
2021-01-26,223.7142791748047,225.49566498398204,221.5477181444762,223.26170747303482,49169600,MSFT
2021-01-27,224.26309204101562,231.52348566323025,221.6054496265021,229.17396867552006,69870600,MSFT
2021-01-28,230.06951904296875,233.6419439643718,226.37192502937796,226.87264547692646,49111200,MSFT
2021-01-29,223.3579864501953,229.19325465765945,222.77060714290988,227.23853648764572,42503100,MSFT
2021-02-01,230.7628173828125,233.5071339058897,223.81056257108708,226.34303639518623,33314200,MSFT
2021-02-02,230.62802124023438,233.3241891585009,229.83843770793905,232.3516492231437,25916300,MSFT
2021-02-03,233.9886016845703,236.00109271596494,230.38729034449594,230.68580666401732,27158100,MSFT
2021-02-04,233.03529357910156,234.21969082636647,231.45611194234698,233.6611977887063,25296100,MSFT
2021-02-05,233.21826171875,234.25821280407337,231.50427234467983,233.24714802448682,18054800,MSFT
2021-02-08,233.47824096679688,234.64336108513822,231.879796899174,234.13301678653715,22211900,MSFT
2021-02-09,234.7300262451172,235.68330363620066,232.42865770253408,232.90047711656726,23565000,MSFT
2021-02-10,233.81529235839844,236.80032342587674,231.95685666173426,235.91444238497093,22186700,MSFT
2021-02-11,235.42337036132812,236.05888384170802,233.17013544620877,235.7026095746687,15751100,MSFT
2021-02-12,235.9048309326172,236.20333258578614,233.72863104808474,234.8841274799693,16561100,MSFT
2021-02-16,234.6626434326172,237.00253712416128,233.91157007309272,235.94332356948152,26728500,MSFT
2021-02-17,235.6856689453125,235.7918342514513,232.53933808657575,232.906093639923,21653500,MSFT
2021-02-18,235.28997802734375,235.4250961791194,232.46214287704817,233.36937106473076,16925600,MSFT
2021-02-19,232.5683135986328,235.3575499390353,231.8058495819907,235.25138462254492,25262600,MSFT
2021-02-22,226.33352661132812,229.63428250537643,224.29709366399373,229.14206955928293,36446900,MSFT
2021-02-23,225.13673400878906,226.64234016890754,220.7550189256022,222.29923867928684,30228700,MSFT
2021-02-24,226.37213134765625,226.99946241478764,221.01563591612486,221.9904157335927,26339700,MSFT
